purchase_last_90days_count,instore_yn,location_city,product_name,transaction_timestamp,barista_name,Item,Price,promo_redemption
38,No,Tampa,Gourmet brewed coffee: Ethiopia Lg,2023-05-06T01:08:34Z,Ember,Gourmet brewed coffee: Ethiopia Lg,6.99,1
69,Yes,Miami,Drinking Chocolate: Dark chocolate,2022-08-30T19:35:44Z,Ember,Drinking Chocolate: Dark chocolate,8.99,0
58,No,Key West,Premium brewed coffee: Jamaican Coffee River Lg,2022-09-09T03:57:03Z,Zara,Premium brewed coffee: Jamaican Coffee River Lg,7.99,0
20,Yes,Miami,Drip coffee: Our Old Time Diner Blend Rg,2022-06-29T14:59:45Z,Sienna,Drip coffee: Our Old Time Diner Blend Rg,3.99,0
57,No,Key West,Herbal tea: Lemon Grass,2022-12-30T13:15:13Z,Aurora,Herbal tea: Lemon Grass,4.99,1
75,Yes,Miami,Scone: Jumbo Savory Scone,2023-04-29T17:01:23Z,Lola,Scone: Jumbo Savory Scone,4.99,0
33,Yes,Key West,Drip coffee: Our Old Time Diner Blend Lg,2022-12-04T11:46:37Z,Violet,Drip coffee: Our Old Time Diner Blend Lg,4.99,0
20,Yes,Key West,Gourmet brewed coffee: Columbian Medium Roast Lg,2022-08-25T01:06:58Z,Ruby,Gourmet brewed coffee: Columbian Medium Roast Lg,6.99,0
61,Yes,Key West,Brewed Green tea: Serenity Green Tea Lg,2022-10-30T19:22:17Z,Ivy,Brewed Green tea: Serenity Green Tea Lg,5.99,1
48,Yes,Key West,Drip coffee: Our Old Time Diner Blend Sm,2022-12-23T18:57:44Z,Ivy,Drip coffee: Our Old Time Diner Blend Sm,2.99,0
31,Yes,Key West,Green tea: Serenity Green Tea,2023-02-27T03:46:06Z,Willow,Green tea: Serenity Green Tea,5.99,0
42,No,Miami,Brewed Green tea: Serenity Green Tea Rg,2023-03-15T16:56:49Z,Ruby,Brewed Green tea: Serenity Green Tea Rg,4.99,1
30,Yes,Key West,Brewed Black tea: Earl Grey Rg,2022-09-13T02:35:18Z,Aria,Brewed Black tea: Earl Grey Rg,3.99,0
54,Yes,Key West,Brewed Green tea: Serenity Green Tea Lg,2022-11-18T03:59:34Z,Ivy,Brewed Green tea: Serenity Green Tea Lg,5.99,1
32,Yes,Key West,Seasonal drink: Pumpkin Spice Latte,2023-04-24T03:00:35Z,Aria,Seasonal drink: Pumpkin Spice Latte,5.99,0
40,Yes,Miami,Espresso Beans: Primo Espresso Roast,2022-12-12T02:55:26Z,Stella,Espresso Beans: Primo Espresso Roast,16.99,0
69,Yes,Key West,Biscotti: Chocolate Chip Biscotti,2023-04-22T10:33:00Z,Lola,Biscotti: Chocolate Chip Biscotti,2.49,0
62,Yes,Key West,Gourmet Beans: Ethiopia,2022-09-27T06:48:48Z,Ivy,Gourmet Beans: Ethiopia,13.99,1
39,Yes,Key West,Organic Chocolate: Sustainably Grown Organic,2023-01-12T14:55:05Z,Ivy,Organic Chocolate: Sustainably Grown Organic,9.99,0
24,Yes,Key West,Gourmet brewed coffee: Columbian Medium Roast Lg,2022-11-22T09:39:14Z,Jasmine,Gourmet brewed coffee: Columbian Medium Roast Lg,6.99,0
58,Yes,Key West,Scone: Ginger Scone promo,2022-10-28T07:38:24Z,Jasmine,Scone: Ginger Scone promo,2.49,0
54,Yes,Key West,Barista Espresso: Latte Rg,2022-09-23T01:27:00Z,Stella,Barista Espresso: Latte Rg,5.99,0
37,Yes,Key West,Organic Beans: Organic Decaf Blend,2022-11-05T01:38:18Z,Amara,Organic Beans: Organic Decaf Blend,10.99,0
55,Yes,Key West,Seasonal drink: Happy Holidays hot chocolate,2023-02-09T04:21:47Z,Phoenix,Seasonal drink: Happy Holidays hot chocolate,5.99,0
21,Yes,Key West,Hot chocolate: Snow Day Hot Chocolate,2022-12-10T20:53:30Z,Nova,Hot chocolate: Snow Day Hot Chocolate,6.99,0
54,Yes,Key West,Barista Espresso: Latte Rg,2022-09-26T18:51:06Z,Aria,Barista Espresso: Latte Rg,5.99,0
23,Yes,Jacksonville,Premium brewed coffee: Jamaican Coffee River Lg,2022-09-15T20:21:14Z,Phoenix,Premium brewed coffee: Jamaican Coffee River Lg,7.99,0
64,Yes,Key West,Herbal tea: Peppermint,2022-10-08T12:53:48Z,Aurora,Herbal tea: Peppermint,4.99,0
23,No,Tampa,Organic brewed coffee: Brazilian Sm,2022-08-15T03:38:09Z,Seraphina,Organic brewed coffee: Brazilian Sm,3.99,1
44,Yes,Key West,Brewed herbal tea: Lemon Grass Lg,2022-11-09T04:20:07Z,Willow,Brewed herbal tea: Lemon Grass Lg,4.99,0
47,Yes,Key West,Regular syrup: Carmel syrup,2022-07-05T17:48:26Z,Phoenix,Regular syrup: Carmel syrup,3.99,0
30,Yes,Key West,Premium Beans: Civet Cat,2023-04-07T07:26:29Z,Zara,Premium Beans: Civet Cat,59.99,1
18,Yes,Key West,Scone: Ginger Scone promo,2023-02-13T06:45:38Z,Scarlett,Scone: Ginger Scone promo,2.49,0
19,Yes,Key West,Gourmet brewed coffee: Columbian Medium Roast Lg,2023-06-05T05:03:58Z,Cleo,Gourmet brewed coffee: Columbian Medium Roast Lg,6.99,0
33,Yes,Jacksonville,Brewed Chai tea: Spicy Eye Opener Chai Rg,2023-05-10T13:54:58Z,Phoenix,Brewed Chai tea: Spicy Eye Opener Chai Rg,4.99,0
61,Yes,Miami,Premium brewed coffee: Jamaican Coffee River Sm,2022-07-10T21:27:23Z,Willow,Premium brewed coffee: Jamaican Coffee River Sm,5.99,0
54,Yes,Key West,Brewed Chai tea: Traditional Blend Chai Lg,2022-11-15T14:46:54Z,Ember,Brewed Chai tea: Traditional Blend Chai Lg,5.99,0
18,No,Jacksonville,Seasonal drink: Happy Holidays hot chocolate,2023-03-14T07:07:33Z,Ember,Seasonal drink: Happy Holidays hot chocolate,5.99,0
25,Yes,Miami,Pastry: Almond Croissant,2022-09-30T18:23:50Z,Zara,Pastry: Almond Croissant,4.49,0
25,Yes,Key West,Gourmet brewed coffee: Columbian Medium Roast Lg,2023-03-13T20:42:28Z,Cleo,Gourmet brewed coffee: Columbian Medium Roast Lg,6.99,1
53,Yes,Key West,Drinking Chocolate: Dark chocolate,2022-11-26T06:50:33Z,Aria,Drinking Chocolate: Dark chocolate,8.99,0
36,Yes,Miami,Espresso Beans: Primo Espresso Roast,2022-12-22T12:25:45Z,Amara,Espresso Beans: Primo Espresso Roast,16.99,0
58,Yes,Key West,Barista Espresso: Ouro Brasileiro shot,2022-09-15T19:14:02Z,Sienna,Barista Espresso: Ouro Brasileiro shot,3.99,1
30,Yes,Key West,Premium Beans: Civet Cat,2023-02-11T06:00:19Z,Aurora,Premium Beans: Civet Cat,59.99,0
18,No,Orlando,Hot chocolate: Sustainably Grown Organic Lg,2023-02-14T14:34:10Z,Willow,Hot chocolate: Sustainably Grown Organic Lg,6.99,1
31,No,Key West,Barista Espresso: Cappuccino Lg,2023-01-08T02:27:12Z,Zara,Barista Espresso: Cappuccino Lg,5.99,0
48,Yes,Miami,Gourmet brewed coffee: Columbian Medium Roast Lg,2022-08-11T15:46:30Z,Aria,Gourmet brewed coffee: Columbian Medium Roast Lg,6.99,1
26,Yes,Miami,Clothing: I Need My Bean! T-shirt,2022-08-18T15:48:13Z,Stella,Clothing: I Need My Bean! T-shirt,19.99,0
26,Yes,Key West,Brewed Black tea: English Breakfast Rg,2022-09-29T09:51:58Z,Lola,Brewed Black tea: English Breakfast Rg,3.99,0
54,Yes,Key West,Regular syrup: Carmel syrup,2022-10-27T03:45:34Z,Violet,Regular syrup: Carmel syrup,3.99,0
18,Yes,Key West,Barista Espresso: Cappuccino Lg,2023-05-09T00:45:04Z,Amara,Barista Espresso: Cappuccino Lg,5.99,0
51,Yes,Key West,Seasonal drink: Happy Holidays hot chocolate,2023-02-25T21:02:55Z,Zara,Seasonal drink: Happy Holidays hot chocolate,5.99,0
45,Yes,Key West,Barista Espresso: Ouro Brasileiro shot promo,2022-08-20T07:22:56Z,Cleo,Barista Espresso: Ouro Brasileiro shot promo,2.99,0
28,Yes,Key West,Scone: Cranberry Scone,2022-10-09T01:42:11Z,Aurora,Scone: Cranberry Scone,3.49,0
55,No,Key West,Brewed herbal tea: Lemon Grass Lg,2023-05-18T08:10:52Z,Nova,Brewed herbal tea: Lemon Grass Lg,4.99,0
58,Yes,Key West,Drip coffee: Our Old Time Diner Blend Sm,2022-10-07T07:58:27Z,Sienna,Drip coffee: Our Old Time Diner Blend Sm,2.99,0
36,No,Miami,Scone: Oatmeal Scone,2022-11-28T06:15:34Z,Sienna,Scone: Oatmeal Scone,3.49,1
40,Yes,Key West,Green tea: Serenity Green Tea,2023-05-25T17:04:59Z,Zara,Green tea: Serenity Green Tea,5.99,0
35,Yes,Key West,Green tea: Serenity Green Tea,2023-02-07T13:24:02Z,Zara,Green tea: Serenity Green Tea,5.99,0
62,Yes,Key West,Biscotti: Chocolate Chip Biscotti,2022-10-28T18:05:18Z,Ruby,Biscotti: Chocolate Chip Biscotti,2.49,0
35,No,Jacksonville,Brewed Chai tea: Traditional Blend Chai Lg,2022-09-21T10:29:21Z,Seraphina,Brewed Chai tea: Traditional Blend Chai Lg,5.99,0
59,No,Key West,Drinking Chocolate: Dark chocolate,2022-09-18T20:18:38Z,Stella,Drinking Chocolate: Dark chocolate,8.99,0
65,Yes,Key West,Barista Espresso: Ouro Brasileiro shot promo,2022-09-02T15:59:17Z,Scarlett,Barista Espresso: Ouro Brasileiro shot promo,2.99,1
38,Yes,Key West,Gourmet Beans: Columbian Medium Roast,2022-10-15T06:57:29Z,Aurora,Gourmet Beans: Columbian Medium Roast,11.99,0
51,Yes,Key West,Organic Beans: Brazilian - Organic,2023-02-27T20:45:45Z,Aurora,Organic Beans: Brazilian - Organic,12.99,0
57,Yes,Key West,Brewed Green tea: Serenity Green Tea Rg,2023-05-03T00:47:53Z,Ember,Brewed Green tea: Serenity Green Tea Rg,4.99,0
37,Yes,Miami,Organic brewed coffee: Brazilian Rg,2022-10-08T09:44:33Z,Sienna,Organic brewed coffee: Brazilian Rg,4.99,0
21,Yes,Miami,Chai tea: Spicy Eye Opener Chai,2023-03-06T13:43:55Z,Ruby,Chai tea: Spicy Eye Opener Chai,4.99,0
56,Yes,Key West,Drinking Chocolate: Dark chocolate,2023-02-22T20:42:55Z,Scarlett,Drinking Chocolate: Dark chocolate,8.99,0
26,Yes,Key West,Gourmet brewed coffee: Columbian Medium Roast Lg,2023-01-27T23:18:10Z,Nova,Gourmet brewed coffee: Columbian Medium Roast Lg,6.99,0
31,Yes,Key West,Organic brewed coffee: Brazilian Rg,2023-04-13T12:04:30Z,Nova,Organic brewed coffee: Brazilian Rg,4.99,0
50,Yes,Key West,Scone: Ginger Scone promo,2023-03-15T22:31:55Z,Aria,Scone: Ginger Scone promo,2.49,0
23,No,Key West,Premium Beans: Civet Cat,2022-11-11T02:39:35Z,Sienna,Premium Beans: Civet Cat,59.99,0
34,No,Jacksonville,Seasonal drink: Happy Holidays hot chocolate,2022-12-19T03:44:07Z,Cleo,Seasonal drink: Happy Holidays hot chocolate,5.99,0
52,Yes,Key West,Brewed Black tea: English Breakfast Rg,2022-11-24T15:08:28Z,Savannah,Brewed Black tea: English Breakfast Rg,3.99,1
32,Yes,Miami,Barista Espresso: Ouro Brasileiro shot promo,2023-06-03T15:16:45Z,Violet,Barista Espresso: Ouro Brasileiro shot promo,2.99,0
37,Yes,Key West,Brewed Black tea: Earl Grey Rg,2023-06-16T14:45:03Z,Nova,Brewed Black tea: Earl Grey Rg,3.99,0
56,Yes,Key West,Hot chocolate: Snow Day Hot Chocolate,2023-01-13T18:04:01Z,Willow,Hot chocolate: Snow Day Hot Chocolate,6.99,0
48,Yes,Key West,Brewed Chai tea: Traditional Blend Chai Lg,2022-11-14T14:55:10Z,Aria,Brewed Chai tea: Traditional Blend Chai Lg,5.99,0
14,No,Tampa,Hot chocolate: Snow Day Hot Chocolate,2022-11-27T22:11:36Z,Luna,Hot chocolate: Snow Day Hot Chocolate,6.99,1
19,Yes,Key West,Brewed Black tea: Earl Grey Rg,2023-02-24T18:32:42Z,Lola,Brewed Black tea: Earl Grey Rg,3.99,0
33,Yes,Miami,Gourmet brewed coffee: Columbian Medium Roast Rg,2023-02-07T10:44:42Z,Savannah,Gourmet brewed coffee: Columbian Medium Roast Rg,5.99,0
52,Yes,Key West,Premium brewed coffee: Jamaican Coffee River Lg,2022-07-18T22:47:18Z,Aurora,Premium brewed coffee: Jamaican Coffee River Lg,7.99,0
25,Yes,Key West,Brewed Chai tea: Spicy Eye Opener Chai Rg,2022-12-22T05:00:28Z,Ember,Brewed Chai tea: Spicy Eye Opener Chai Rg,4.99,0
74,Yes,Miami,Biscotti: Chocolate Chip Biscotti,2023-05-08T07:51:05Z,Ivy,Biscotti: Chocolate Chip Biscotti,2.49,0
46,No,Miami,Barista Espresso: Latte Rg,2022-11-17T14:04:16Z,Amara,Barista Espresso: Latte Rg,5.99,1
58,Yes,Key West,Scone: Jumbo Savory Scone,2022-12-16T04:39:48Z,Ruby,Scone: Jumbo Savory Scone,4.99,0
34,Yes,Key West,Green tea: Serenity Green Tea,2022-11-03T23:57:57Z,Ivy,Green tea: Serenity Green Tea,5.99,0
21,No,Jacksonville,Scone: Cranberry Scone,2022-11-02T01:55:04Z,Lola,Scone: Cranberry Scone,3.49,0
64,Yes,Key West,Biscotti: Chocolate Chip Biscotti,2022-11-23T16:55:02Z,Violet,Biscotti: Chocolate Chip Biscotti,2.49,0
37,No,Tampa,Brewed Green tea: Serenity Green Tea Rg,2023-03-08T08:16:18Z,Willow,Brewed Green tea: Serenity Green Tea Rg,4.99,1
57,Yes,Miami,Hot chocolate: Snow Day Hot Chocolate,2022-10-04T15:55:32Z,Ivy,Hot chocolate: Snow Day Hot Chocolate,6.99,0
58,Yes,Miami,Chai tea: Morning Sunrise Chai,2023-06-21T06:30:31Z,Stella,Chai tea: Morning Sunrise Chai,4.99,1
30,No,Jacksonville,Gourmet brewed coffee: Ethiopia Lg,2022-12-24T09:01:00Z,Aria,Gourmet brewed coffee: Ethiopia Lg,6.99,0
37,Yes,Key West,Barista Espresso: Ouro Brasileiro shot,2022-12-14T19:06:54Z,Ruby,Barista Espresso: Ouro Brasileiro shot,3.99,0
28,Yes,Key West,House blend Beans: Our Old Time Diner Blend,2023-05-07T12:17:04Z,Ember,House blend Beans: Our Old Time Diner Blend,9.99,0
18,Yes,Key West,Brewed Black tea: Earl Grey Rg,2022-10-07T20:42:00Z,Luna,Brewed Black tea: Earl Grey Rg,3.99,0
18,Yes,Miami,House blend Beans: Our Old Time Diner Blend,2022-12-29T04:10:41Z,Zara,House blend Beans: Our Old Time Diner Blend,9.99,0
30,Yes,Key West,Seasonal drink: Pumpkin Spice Latte,2022-12-20T11:05:40Z,Savannah,Seasonal drink: Pumpkin Spice Latte,5.99,0
34,Yes,Key West,Herbal tea: Lemon Grass,2022-08-26T21:35:44Z,Ivy,Herbal tea: Lemon Grass,4.99,0
60,Yes,Key West,Biscotti: Chocolate Chip Biscotti,2022-08-22T23:59:12Z,Willow,Biscotti: Chocolate Chip Biscotti,2.49,0
54,No,Key West,Brewed herbal tea: Lemon Grass Lg,2022-11-28T15:04:09Z,Ruby,Brewed herbal tea: Lemon Grass Lg,4.99,0
53,Yes,Key West,Barista Espresso: Latte Rg,2022-08-09T04:26:03Z,Aria,Barista Espresso: Latte Rg,5.99,0
67,Yes,Miami,Drip coffee: Our Old Time Diner Blend Sm,2023-02-19T17:47:53Z,Ruby,Drip coffee: Our Old Time Diner Blend Sm,2.99,0
31,No,Tampa,Hot chocolate: Sustainably Grown Organic Lg,2023-04-25T14:50:12Z,Seraphina,Hot chocolate: Sustainably Grown Organic Lg,6.99,1
65,Yes,Key West,Herbal tea: Peppermint,2022-09-11T10:22:56Z,Willow,Herbal tea: Peppermint,4.99,0
23,Yes,Key West,Seasonal drink: Pumpkin Spice Latte,2023-04-11T03:06:20Z,Zara,Seasonal drink: Pumpkin Spice Latte,5.99,0
22,No,Key West,Scone: Ginger Scone promo,2023-04-08T08:07:38Z,Aria,Scone: Ginger Scone promo,2.49,0
25,Yes,Key West,Drinking Chocolate: Chili Mayan,2022-09-19T06:08:23Z,Aurora,Drinking Chocolate: Chili Mayan,9.99,0
74,Yes,Key West,Regular syrup: Carmel syrup,2023-06-01T09:51:01Z,Savannah,Regular syrup: Carmel syrup,3.99,0
27,No,Tampa,Seasonal drink: Happy Holidays hot chocolate,2022-12-12T00:27:41Z,Phoenix,Seasonal drink: Happy Holidays hot chocolate,5.99,1
25,Yes,Key West,Specialty coffee: Rio Nights,2022-12-29T10:33:48Z,Lola,Specialty coffee: Rio Nights,11.99,0
59,No,Key West,Organic Beans: Brazilian - Organic,2022-11-09T16:14:33Z,Nova,Organic Beans: Brazilian - Organic,12.99,0
56,Yes,Key West,Hot chocolate: Sustainably Grown Organic Lg,2022-09-24T09:37:51Z,Amara,Hot chocolate: Sustainably Grown Organic Lg,6.99,0
22,Yes,Key West,Herbal tea: Lemon Grass,2022-12-30T19:28:03Z,Ember,Herbal tea: Lemon Grass,4.99,0
49,Yes,Miami,Brewed Chai tea: Spicy Eye Opener Chai Rg,2022-12-15T14:12:45Z,Nova,Brewed Chai tea: Spicy Eye Opener Chai Rg,4.99,0
34,Yes,Key West,Gourmet brewed coffee: Ethiopia Lg,2022-12-16T03:14:27Z,Zara,Gourmet brewed coffee: Ethiopia Lg,6.99,0
31,Yes,Key West,Barista Espresso: Cappuccino Lg,2023-03-31T11:31:27Z,Ivy,Barista Espresso: Cappuccino Lg,5.99,0
57,No,Key West,Premium brewed coffee: Jamaican Coffee River Sm,2022-07-01T07:49:09Z,Aurora,Premium brewed coffee: Jamaican Coffee River Sm,5.99,1
34,Yes,Miami,Chai tea: Traditional Blend Chai,2022-07-25T11:09:16Z,Lola,Chai tea: Traditional Blend Chai,4.99,0
32,No,Key West,Gourmet brewed coffee: Ethiopia Lg,2023-04-15T21:58:46Z,Stella,Gourmet brewed coffee: Ethiopia Lg,6.99,0
62,Yes,Key West,Hot chocolate: Sustainably Grown Organic Lg,2022-07-19T19:41:39Z,Violet,Hot chocolate: Sustainably Grown Organic Lg,6.99,0
67,Yes,Key West,Drip coffee: Our Old Time Diner Blend Lg,2022-11-11T02:21:17Z,Ember,Drip coffee: Our Old Time Diner Blend Lg,4.99,1
57,Yes,Key West,Barista Espresso: Latte Rg,2022-11-30T00:18:10Z,Amara,Barista Espresso: Latte Rg,5.99,0
75,Yes,Miami,Barista Espresso: Latte Rg,2023-03-19T09:57:40Z,Ivy,Barista Espresso: Latte Rg,5.99,0
33,Yes,Key West,Brewed Black tea: English Breakfast Rg,2023-05-30T12:41:36Z,Zara,Brewed Black tea: English Breakfast Rg,3.99,0
66,Yes,Key West,Pastry: Almond Croissant,2023-06-17T13:59:26Z,Willow,Pastry: Almond Croissant,4.49,1
60,Yes,Key West,Barista Espresso: Latte Rg,2022-09-09T14:03:11Z,Willow,Barista Espresso: Latte Rg,5.99,0
60,Yes,Key West,Organic Chocolate: Sustainably Grown Organic,2022-09-23T06:32:21Z,Jasmine,Organic Chocolate: Sustainably Grown Organic,9.99,0
43,No,Key West,Drip coffee: Our Old Time Diner Blend Rg,2022-08-27T05:59:15Z,Jasmine,Drip coffee: Our Old Time Diner Blend Rg,3.99,0
49,No,Jacksonville,Regular syrup: Carmel syrup,2022-09-07T20:21:33Z,Cleo,Regular syrup: Carmel syrup,3.99,0
66,Yes,Miami,Regular syrup: Carmel syrup,2022-09-13T23:01:37Z,Scarlett,Regular syrup: Carmel syrup,3.99,0
53,Yes,Miami,Organic brewed coffee: Brazilian Sm,2022-08-27T03:20:40Z,Seraphina,Organic brewed coffee: Brazilian Sm,3.99,0
48,Yes,Key West,Biscotti: Chocolate Chip Biscotti,2022-11-07T18:48:22Z,Zara,Biscotti: Chocolate Chip Biscotti,2.49,0
21,Yes,Key West,Organic Chocolate: Sustainably Grown Organic,2023-04-02T21:14:03Z,Stella,Organic Chocolate: Sustainably Grown Organic,9.99,0
22,Yes,Key West,Seasonal drink: Pumpkin Spice Latte,2022-07-16T05:38:57Z,Phoenix,Seasonal drink: Pumpkin Spice Latte,5.99,0
36,Yes,Key West,House blend Beans: Our Old Time Diner Blend,2023-02-17T10:16:57Z,Lola,House blend Beans: Our Old Time Diner Blend,9.99,0
57,Yes,Key West,Drip coffee: Our Old Time Diner Blend Sm,2023-06-03T05:18:30Z,Zara,Drip coffee: Our Old Time Diner Blend Sm,2.99,0
58,Yes,Key West,Organic brewed coffee: Brazilian Sm,2023-06-19T22:09:06Z,Aurora,Organic brewed coffee: Brazilian Sm,3.99,0
60,Yes,Miami,Barista Espresso: Latte Rg,2023-02-14T12:45:19Z,Willow,Barista Espresso: Latte Rg,5.99,0
67,Yes,Key West,Gourmet brewed coffee: Columbian Medium Roast Lg,2022-09-07T22:08:57Z,Phoenix,Gourmet brewed coffee: Columbian Medium Roast Lg,6.99,1
55,Yes,Key West,Organic brewed coffee: Brazilian Sm,2022-08-30T15:09:47Z,Aurora,Organic brewed coffee: Brazilian Sm,3.99,0
25,No,Orlando,Brewed Black tea: Earl Grey Lg,2022-09-17T22:42:03Z,Seraphina,Brewed Black tea: Earl Grey Lg,4.99,1
63,Yes,Key West,Organic brewed coffee: Brazilian Sm,2023-02-11T18:13:46Z,Ruby,Organic brewed coffee: Brazilian Sm,3.99,0
60,Yes,Miami,Drinking Chocolate: Dark chocolate,2023-01-18T18:41:07Z,Jasmine,Drinking Chocolate: Dark chocolate,8.99,0
60,Yes,Key West,Premium brewed coffee: Jamaican Coffee River Rg,2023-06-22T12:12:30Z,Stella,Premium brewed coffee: Jamaican Coffee River Rg,6.99,0
34,Yes,Miami,Barista Espresso: Ouro Brasileiro shot promo,2023-01-19T13:57:07Z,Stella,Barista Espresso: Ouro Brasileiro shot promo,2.99,0
23,Yes,Miami,Drip coffee: Our Old Time Diner Blend Rg,2023-02-05T10:18:22Z,Sienna,Drip coffee: Our Old Time Diner Blend Rg,3.99,0
36,No,Key West,Green tea: Serenity Green Tea,2022-10-02T16:02:22Z,Stella,Green tea: Serenity Green Tea,5.99,0
68,No,Key West,Seasonal drink: Pumpkin Spice Latte,2022-10-04T08:13:38Z,Sienna,Seasonal drink: Pumpkin Spice Latte,5.99,1
68,Yes,Miami,Scone: Jumbo Savory Scone,2022-12-03T09:06:58Z,Ember,Scone: Jumbo Savory Scone,4.99,0
54,Yes,Key West,Barista Espresso: Latte Rg,2022-07-27T06:49:55Z,Jasmine,Barista Espresso: Latte Rg,5.99,0
49,Yes,Key West,Regular syrup: Carmel syrup,2023-03-19T21:15:08Z,Savannah,Regular syrup: Carmel syrup,3.99,0
57,Yes,Key West,Hot chocolate: Sustainably Grown Organic Rg,2022-08-19T16:47:16Z,Savannah,Hot chocolate: Sustainably Grown Organic Rg,5.99,0
66,Yes,Key West,Seasonal drink: Happy Holidays hot chocolate,2023-06-06T14:45:09Z,Scarlett,Seasonal drink: Happy Holidays hot chocolate,5.99,0
24,Yes,Miami,Specialty coffee: Rio Nights,2022-10-05T07:55:14Z,Lola,Specialty coffee: Rio Nights,11.99,0
46,Yes,Key West,Scone: Jumbo Savory Scone,2023-05-25T04:10:32Z,Violet,Scone: Jumbo Savory Scone,4.99,0
27,Yes,Key West,Gourmet brewed coffee: Columbian Medium Roast Lg,2023-04-15T02:34:51Z,Stella,Gourmet brewed coffee: Columbian Medium Roast Lg,6.99,0
57,Yes,Key West,Brewed Black tea: Earl Grey Rg,2022-10-02T14:25:21Z,Jasmine,Brewed Black tea: Earl Grey Rg,3.99,1
22,No,Miami,Organic Beans: Brazilian - Organic,2023-05-18T09:45:43Z,Lola,Organic Beans: Brazilian - Organic,12.99,1
59,Yes,Miami,Premium brewed coffee: Jamaican Coffee River Lg,2022-09-24T16:13:55Z,Ember,Premium brewed coffee: Jamaican Coffee River Lg,7.99,0
30,No,Miami,Brewed Green tea: Serenity Green Tea Rg,2023-01-28T16:45:07Z,Stella,Brewed Green tea: Serenity Green Tea Rg,4.99,1
32,Yes,Key West,Barista Espresso: Cappuccino Lg,2022-11-13T03:39:14Z,Amara,Barista Espresso: Cappuccino Lg,5.99,0
38,No,Miami,Sugar free syrup: Sugar Free Vanilla syrup,2022-08-18T19:44:31Z,Zara,Sugar free syrup: Sugar Free Vanilla syrup,4.99,1
29,Yes,Key West,Gourmet Beans: Columbian Medium Roast,2023-04-26T14:00:03Z,Ruby,Gourmet Beans: Columbian Medium Roast,11.99,0
22,Yes,Key West,Gourmet brewed coffee: Columbian Medium Roast Lg,2023-01-30T01:27:19Z,Savannah,Gourmet brewed coffee: Columbian Medium Roast Lg,6.99,0
65,Yes,Key West,Scone: Jumbo Savory Scone,2022-11-14T12:21:13Z,Willow,Scone: Jumbo Savory Scone,4.99,0
41,Yes,Key West,Chai tea: Spicy Eye Opener Chai,2022-06-28T17:34:55Z,Lola,Chai tea: Spicy Eye Opener Chai,4.99,0
49,Yes,Key West,Drinking Chocolate: Dark chocolate,2022-11-09T02:22:06Z,Zara,Drinking Chocolate: Dark chocolate,8.99,0
27,Yes,Key West,Seasonal drink: Pumpkin Spice Latte,2022-07-31T08:42:00Z,Violet,Seasonal drink: Pumpkin Spice Latte,5.99,0
52,Yes,Miami,Hot chocolate: Dark chocolate Rg,2023-03-02T02:35:48Z,Cleo,Hot chocolate: Dark chocolate Rg,4.99,0
56,Yes,Jacksonville,Drip coffee: Our Old Time Diner Blend Lg,2022-12-21T12:16:01Z,Scarlett,Drip coffee: Our Old Time Diner Blend Lg,4.99,1
30,Yes,Key West,Seasonal drink: Pumpkin Spice Latte,2022-08-19T05:33:37Z,Amara,Seasonal drink: Pumpkin Spice Latte,5.99,0
42,Yes,Key West,House blend Beans: Our Old Time Diner Blend,2022-11-01T19:04:19Z,Willow,House blend Beans: Our Old Time Diner Blend,9.99,0
51,Yes,Key West,Brewed Chai tea: Traditional Blend Chai Lg,2023-01-02T01:56:48Z,Phoenix,Brewed Chai tea: Traditional Blend Chai Lg,5.99,0
58,No,Key West,Scone: Cranberry Scone,2022-11-30T12:17:22Z,Aurora,Scone: Cranberry Scone,3.49,0
72,Yes,Key West,Barista Espresso: Ouro Brasileiro shot,2023-06-17T12:36:08Z,Lola,Barista Espresso: Ouro Brasileiro shot,3.99,1
58,Yes,Key West,Hot chocolate: Sustainably Grown Organic Rg,2023-01-31T00:59:39Z,Sienna,Hot chocolate: Sustainably Grown Organic Rg,5.99,0
55,Yes,Key West,Brewed Green tea: Serenity Green Tea Rg,2022-08-04T12:37:56Z,Savannah,Brewed Green tea: Serenity Green Tea Rg,4.99,0
15,Yes,Key West,Brewed herbal tea: Lemon Grass Lg,2023-06-01T14:05:26Z,Stella,Brewed herbal tea: Lemon Grass Lg,4.99,0
58,Yes,Miami,Hot chocolate: Snow Day Hot Chocolate,2022-10-06T08:34:48Z,Sienna,Hot chocolate: Snow Day Hot Chocolate,6.99,0
30,Yes,Key West,Brewed herbal tea: Peppermint Lg,2022-06-30T20:24:02Z,Stella,Brewed herbal tea: Peppermint Lg,4.99,0
24,No,Key West,Seasonal drink: Pumpkin Spice Latte,2022-12-27T07:34:54Z,Aurora,Seasonal drink: Pumpkin Spice Latte,5.99,0
